Date,Maker,Model,Quantity
1813-06-27,Remington,model_2,39
1813-06-28,Remington,model_2,59
1813-06-29,Remington,model_2,59
1813-06-30,Remington,model_2,72
1813-07-01,Remington,model_2,67
1813-07-02,Remington,model_2,69
1813-07-03,Remington,model_2,71
1813-07-04,Remington,model_2,66
1813-07-05,Remington,model_2,55
1813-07-06,Remington,model_2,57
1813-07-07,Remington,model_2,48
1813-07-08,Remington,model_2,46
1813-07-09,Remington,model_2,43
1813-07-10,Remington,model_2,46
1813-07-11,Remington,model_2,26
1813-07-12,Remington,model_2,10
1813-07-13,Remington,model_2,6
1813-07-14,Remington,model_2,5
1813-07-15,Remington,model_2,5
1813-07-16,Remington,model_2,5
1813-07-17,Remington,model_2,12
1813-07-18,Remington,model_2,3
1813-07-19,Remington,model_2,16
1813-07-20,Remington,model_2,8
1813-07-21,Remington,model_2,13
1813-07-22,Remington,model_2,11
1813-07-23,Remington,model_2,3
1813-07-24,Remington,model_2,9
1813-07-25,Remington,model_2,4
1813-07-26,Remington,model_2,3
1813-07-27,Remington,model_2,17
1813-07-28,Remington,model_2,38
1813-07-29,Remington,model_2,33
1813-07-30,Remington,model_2,34
1813-07-31,Remington,model_2,50
1813-08-01,Remington,model_2,35
1813-08-02,Remington,model_2,47
1813-08-03,Remington,model_2,37
1813-08-04,Remington,model_2,27
1813-08-05,Remington,model_2,23
1813-08-06,Remington,model_2,29
1813-08-07,Remington,model_2,28
1813-08-08,Remington,model_2,30
1813-08-09,Remington,model_2,21
1813-08-10,Remington,model_2,23
1813-08-11,Remington,model_2,11
1813-08-12,Remington,model_2,6
1813-08-13,Remington,model_2,0
1813-08-14,Remington,model_2,14
1813-08-15,Remington,model_2,16
1813-08-16,Remington,model_2,19
1813-08-17,Remington,model_2,1
1813-08-18,Remington,model_2,14
1813-08-19,Remington,model_2,11
1813-08-20,Remington,model_2,8
1813-08-21,Remington,model_2,4
1813-08-22,Remington,model_2,4
1813-08-23,Remington,model_2,5
1813-08-24,Remington,model_2,18
1813-08-25,Remington,model_2,2
1813-08-26,Remington,model_2,0
1813-08-27,Remington,model_2,10
1813-08-28,Remington,model_2,13
1813-08-29,Remington,model_2,7
1813-08-30,Remington,model_2,9
1813-08-31,Remington,model_2,14
1813-09-01,Remington,model_2,15
1813-09-02,Remington,model_2,20
1813-09-03,Remington,model_2,19
1813-09-04,Remington,model_2,9
1813-09-05,Remington,model_2,5
1813-09-06,Remington,model_2,5
1813-09-07,Remington,model_2,1
1813-09-08,Remington,model_2,3
1813-09-09,Remington,model_2,9
1813-09-10,Remington,model_2,16
1813-09-11,Remington,model_2,43
1813-09-12,Remington,model_2,47
1813-09-13,Remington,model_2,51
1813-09-14,Remington,model_2,42
1813-09-15,Remington,model_2,48
1813-09-16,Remington,model_2,58
1813-09-17,Remington,model_2,58
1813-09-18,Remington,model_2,72
1813-09-19,Remington,model_2,82
1813-09-20,Remington,model_2,82
1813-09-21,Remington,model_2,86
1813-09-22,Remington,model_2,77
1813-09-23,Remington,model_2,97
1813-09-24,Remington,model_2,99
1813-09-25,Remington,model_2,108
1813-09-26,Remington,model_2,122
1813-09-27,Remington,model_2,147
1813-09-28,Remington,model_2,133
1813-09-29,Remington,model_2,123
1813-09-30,Remington,model_2,124
1813-10-01,Remington,model_2,134
1813-10-02,Remington,model_2,130
1813-10-03,Remington,model_2,126
1813-10-04,Remington,model_2,150
1813-10-05,Remington,model_2,130
1813-10-06,Remington,model_2,129
1813-10-07,Remington,model_2,130
1813-10-08,Remington,model_2,127
1813-10-09,Remington,model_2,122
1813-10-10,Remington,model_2,105
1813-10-11,Remington,model_2,104
1813-10-12,Remington,model_2,98
1813-10-13,Remington,model_2,95
1813-10-14,Remington,model_2,85
1813-10-15,Remington,model_2,98
1813-10-16,Remington,model_2,84
1813-10-17,Remington,model_2,90
1813-10-18,Remington,model_2,87
1813-10-19,Remington,model_2,84
1813-10-20,Remington,model_2,88
1813-10-21,Remington,model_2,101
1813-10-22,Remington,model_2,97
1813-10-23,Remington,model_2,125
1813-10-24,Remington,model_2,108
1813-10-25,Remington,model_2,97
1813-10-26,Remington,model_2,79
1813-10-27,Remington,model_2,81
1813-10-28,Remington,model_2,84
1813-10-29,Remington,model_2,94
1813-10-30,Remington,model_2,107
1813-10-31,Remington,model_2,101
1813-11-01,Remington,model_2,106
1813-11-02,Remington,model_2,113
1813-11-03,Remington,model_2,114
1813-11-04,Remington,model_2,99
1813-11-05,Remington,model_2,87
1813-11-06,Remington,model_2,90
1813-11-07,Remington,model_2,94
1813-11-08,Remington,model_2,86
1813-11-09,Remington,model_2,92
1813-11-10,Remington,model_2,101
1813-11-11,Remington,model_2,83
1813-11-12,Remington,model_2,86
1813-11-13,Remington,model_2,77
1813-11-14,Remington,model_2,75
1813-11-15,Remington,model_2,83
1813-11-16,Remington,model_2,82
1813-11-17,Remington,model_2,79
1813-11-18,Remington,model_2,63
1813-11-19,Remington,model_2,67
1813-11-20,Remington,model_2,43
1813-11-21,Remington,model_2,40
1813-11-22,Remington,model_2,40
1813-11-23,Remington,model_2,34
1813-11-24,Remington,model_2,30
1813-11-25,Remington,model_2,27
1813-11-26,Remington,model_2,21
1813-11-27,Remington,model_2,14
1813-11-28,Remington,model_2,5
1813-11-29,Remington,model_2,7
1813-11-30,Remington,model_2,5
1813-12-01,Remington,model_2,7
1813-12-02,Remington,model_2,9
1813-12-03,Remington,model_2,9
1813-12-04,Remington,model_2,16
1813-12-05,Remington,model_2,1
1813-12-06,Remington,model_2,10
1813-12-07,Remington,model_2,24
1813-12-08,Remington,model_2,22
1813-12-09,Remington,model_2,41
1813-12-10,Remington,model_2,31
1813-12-11,Remington,model_2,38
1813-12-12,Remington,model_2,21
1813-12-13,Remington,model_2,17
1813-12-14,Remington,model_2,23
1813-12-15,Remington,model_2,22
1813-12-16,Remington,model_2,22
1813-12-17,Remington,model_2,19
1813-12-18,Remington,model_2,35
1813-12-19,Remington,model_2,38
1813-12-20,Remington,model_2,35
1813-12-21,Remington,model_2,34
1813-12-22,Remington,model_2,39
1813-12-23,Remington,model_2,49
1813-12-24,Remington,model_2,46
1813-12-25,Remington,model_2,35
1813-12-26,Remington,model_2,36
1813-12-27,Remington,model_2,25
1813-12-28,Remington,model_2,19
1813-12-29,Remington,model_2,34
1813-12-30,Remington,model_2,28
1813-12-31,Remington,model_2,41
1814-01-01,Remington,model_2,60
1814-01-02,Remington,model_2,81
1814-01-03,Remington,model_2,91
1814-01-04,Remington,model_2,87
1814-01-05,Remington,model_2,79
1814-01-06,Remington,model_2,95
1814-01-07,Remington,model_2,99
1814-01-08,Remington,model_2,96
1814-01-09,Remington,model_2,104
1814-01-10,Remington,model_2,124
1814-01-11,Remington,model_2,129
1814-01-12,Remington,model_2,141
1814-01-13,Remington,model_2,136
1814-01-14,Remington,model_2,125
1814-01-15,Remington,model_2,124
1814-01-16,Remington,model_2,124
1814-01-17,Remington,model_2,123
1814-01-18,Remington,model_2,126
1814-01-19,Remington,model_2,138
1814-01-20,Remington,model_2,133
1814-01-21,Remington,model_2,139
1814-01-22,Remington,model_2,121
1814-01-23,Remington,model_2,103
1814-01-24,Remington,model_2,96
1814-01-25,Remington,model_2,109
1814-01-26,Remington,model_2,102
1814-01-27,Remington,model_2,106
1814-01-28,Remington,model_2,116
1814-01-29,Remington,model_2,116
1814-01-30,Remington,model_2,122
1814-01-31,Remington,model_2,125
1814-02-01,Remington,model_2,122
1814-02-02,Remington,model_2,117
1814-02-03,Remington,model_2,116
1814-02-04,Remington,model_2,126
1814-02-05,Remington,model_2,139
1814-02-06,Remington,model_2,139
1814-02-07,Remington,model_2,156
1814-02-08,Remington,model_2,167
1814-02-09,Remington,model_2,160
1814-02-10,Remington,model_2,156
1814-02-11,Remington,model_2,143
1814-02-12,Remington,model_2,146
1814-02-13,Remington,model_2,152
1814-02-14,Remington,model_2,161
1814-02-15,Remington,model_2,165
1814-02-16,Remington,model_2,173
1814-02-17,Remington,model_2,177
1814-02-18,Remington,model_2,195
1814-02-19,Remington,model_2,181
1814-02-20,Remington,model_2,166
1814-02-21,Remington,model_2,185
1814-02-22,Remington,model_2,198
1814-02-23,Remington,model_2,193
1814-02-24,Remington,model_2,201
1814-02-25,Remington,model_2,199
1814-02-26,Remington,model_2,181
1814-02-27,Remington,model_2,173
1814-02-28,Remington,model_2,174
1814-03-01,Remington,model_2,163
1814-03-02,Remington,model_2,180
1814-03-03,Remington,model_2,187
1814-03-04,Remington,model_2,178
1814-03-05,Remington,model_2,179
1814-03-06,Remington,model_2,181
1814-03-07,Remington,model_2,176
1814-03-08,Remington,model_2,172
1814-03-09,Remington,model_2,178
1814-03-10,Remington,model_2,168
1814-03-11,Remington,model_2,158
1814-03-12,Remington,model_2,144
1814-03-13,Remington,model_2,151
1814-03-14,Remington,model_2,171
1814-03-15,Remington,model_2,171
1814-03-16,Remington,model_2,176
1814-03-17,Remington,model_2,173
1814-03-18,Remington,model_2,179
1814-03-19,Remington,model_2,159
1814-03-20,Remington,model_2,153
1814-03-21,Remington,model_2,143
1814-03-22,Remington,model_2,156
1814-03-23,Remington,model_2,160
1814-03-24,Remington,model_2,170
1814-03-25,Remington,model_2,150
1814-03-26,Remington,model_2,146
1814-03-27,Remington,model_2,141
1814-03-28,Remington,model_2,126
1814-03-29,Remington,model_2,112
1814-03-30,Remington,model_2,130
1814-03-31,Remington,model_2,135
1814-04-01,Remington,model_2,137
1814-04-02,Remington,model_2,121
1814-04-03,Remington,model_2,116
1814-04-04,Remington,model_2,122
1814-04-05,Remington,model_2,129
1814-04-06,Remington,model_2,140
1814-04-07,Remington,model_2,146
1814-04-08,Remington,model_2,140
1814-04-09,Remington,model_2,119
1814-04-10,Remington,model_2,115
1814-04-11,Remington,model_2,112
1814-04-12,Remington,model_2,106
1814-04-13,Remington,model_2,114
1814-04-14,Remington,model_2,119
1814-04-15,Remington,model_2,115
1814-04-16,Remington,model_2,115
1814-04-17,Remington,model_2,112
1814-04-18,Remington,model_2,97
1814-04-19,Remington,model_2,82
1814-04-20,Remington,model_2,77
1814-04-21,Remington,model_2,60
1814-04-22,Remington,model_2,51
1814-04-23,Remington,model_2,42
1814-04-24,Remington,model_2,31
1814-04-25,Remington,model_2,32
1814-04-26,Remington,model_2,15
1814-04-27,Remington,model_2,2
1814-04-28,Remington,model_2,8
1814-04-29,Remington,model_2,11
1814-04-30,Remington,model_2,12
1814-05-01,Remington,model_2,11
1814-05-02,Remington,model_2,7
1814-05-03,Remington,model_2,15
1814-05-04,Remington,model_2,26
1814-05-05,Remington,model_2,28
1814-05-06,Remington,model_2,13
1814-05-07,Remington,model_2,9
1814-05-08,Remington,model_2,1
1814-05-09,Remington,model_2,21
1814-05-10,Remington,model_2,15
1814-05-11,Remington,model_2,8
1814-05-12,Remington,model_2,14
1814-05-13,Remington,model_2,18
1814-05-14,Remington,model_2,16
1814-05-15,Remington,model_2,4
1814-05-16,Remington,model_2,9
1814-05-17,Remington,model_2,26
1814-05-18,Remington,model_2,7
1814-05-19,Remington,model_2,10
1814-05-20,Remington,model_2,16
1814-05-21,Remington,model_2,6
1814-05-22,Remington,model_2,1
1814-05-23,Remington,model_2,7
1814-05-24,Remington,model_2,13
1814-05-25,Remington,model_2,14
1814-05-26,Remington,model_2,19
1814-05-27,Remington,model_2,22
1814-05-28,Remington,model_2,7
1814-05-29,Remington,model_2,22
1814-05-30,Remington,model_2,21
1814-05-31,Remington,model_2,12
1814-06-01,Remington,model_2,23
1814-06-02,Remington,model_2,30
1814-06-03,Remington,model_2,35
1814-06-04,Remington,model_2,33
1814-06-05,Remington,model_2,43
1814-06-06,Remington,model_2,55
1814-06-07,Remington,model_2,58
1814-06-08,Remington,model_2,61
1814-06-09,Remington,model_2,61
1814-06-10,Remington,model_2,61
1814-06-11,Remington,model_2,66
1814-06-12,Remington,model_2,69
1814-06-13,Remington,model_2,90
1814-06-14,Remington,model_2,68
1814-06-15,Remington,model_2,56
1814-06-16,Remington,model_2,41
1814-06-17,Remington,model_2,28
1814-06-18,Remington,model_2,16
1814-06-19,Remington,model_2,18
1814-06-20,Remington,model_2,25
1814-06-21,Remington,model_2,40
1814-06-22,Remington,model_2,35
1814-06-23,Remington,model_2,32
1814-06-24,Remington,model_2,32
1814-06-25,Remington,model_2,11
1814-06-26,Remington,model_2,3
1814-06-27,Remington,model_2,4
1814-06-28,Remington,model_2,17
1814-06-29,Remington,model_2,22
1814-06-30,Remington,model_2,24
1814-07-01,Remington,model_2,30
1814-07-02,Remington,model_2,34
1814-07-03,Remington,model_2,46
1814-07-04,Remington,model_2,47
1814-07-05,Remington,model_2,62
1814-07-06,Remington,model_2,61
1814-07-07,Remington,model_2,56
1814-07-08,Remington,model_2,47
1814-07-09,Remington,model_2,34
1814-07-10,Remington,model_2,30
1814-07-11,Remington,model_2,31
1814-07-12,Remington,model_2,22
1814-07-13,Remington,model_2,32
1814-07-14,Remington,model_2,31
1814-07-15,Remington,model_2,25
1814-07-16,Remington,model_2,32
1814-07-17,Remington,model_2,5
1814-07-18,Remington,model_2,10
1814-07-19,Remington,model_2,8
1814-07-20,Remington,model_2,28
1814-07-21,Remington,model_2,34
1814-07-22,Remington,model_2,31
1814-07-23,Remington,model_2,41
1814-07-24,Remington,model_2,57
1814-07-25,Remington,model_2,71
1814-07-26,Remington,model_2,64
1814-07-27,Remington,model_2,66
1814-07-28,Remington,model_2,69
1814-07-29,Remington,model_2,70
1814-07-30,Remington,model_2,58
1814-07-31,Remington,model_2,62
1814-08-01,Remington,model_2,51
1814-08-02,Remington,model_2,56
1814-08-03,Remington,model_2,39
1814-08-04,Remington,model_2,55
1814-08-05,Remington,model_2,69
1814-08-06,Remington,model_2,71
1814-08-07,Remington,model_2,61
1814-08-08,Remington,model_2,50
1814-08-09,Remington,model_2,48
1814-08-10,Remington,model_2,49
1814-08-11,Remington,model_2,37
1814-08-12,Remington,model_2,21
1814-08-13,Remington,model_2,14
1814-08-14,Remington,model_2,18
1814-08-15,Remington,model_2,39
1814-08-16,Remington,model_2,28
1814-08-17,Remington,model_2,22
1814-08-18,Remington,model_2,21
1814-08-19,Remington,model_2,24
1814-08-20,Remington,model_2,20
1814-08-21,Remington,model_2,21
1814-08-22,Remington,model_2,21
1814-08-23,Remington,model_2,31
1814-08-24,Remington,model_2,29
1814-08-25,Remington,model_2,44
1814-08-26,Remington,model_2,47
1814-08-27,Remington,model_2,41
1814-08-28,Remington,model_2,36
1814-08-29,Remington,model_2,40
1814-08-30,Remington,model_2,30
1814-08-31,Remington,model_2,41
1814-09-01,Remington,model_2,49
1814-09-02,Remington,model_2,34
1814-09-03,Remington,model_2,51
1814-09-04,Remington,model_2,52
1814-09-05,Remington,model_2,41
1814-09-06,Remington,model_2,27
1814-09-07,Remington,model_2,6
1814-09-08,Remington,model_2,26
1814-09-09,Remington,model_2,2
1814-09-10,Remington,model_2,22
1814-09-11,Remington,model_2,24
1814-09-12,Remington,model_2,17
1814-09-13,Remington,model_2,33
1814-09-14,Remington,model_2,30
1814-09-15,Remington,model_2,28
1814-09-16,Remington,model_2,47
1814-09-17,Remington,model_2,62
1814-09-18,Remington,model_2,33
1814-09-19,Remington,model_2,45
1814-09-20,Remington,model_2,54
1814-09-21,Remington,model_2,55
1814-09-22,Remington,model_2,38
1814-09-23,Remington,model_2,29
1814-09-24,Remington,model_2,24
1814-09-25,Remington,model_2,20
1814-09-26,Remington,model_2,9
1814-09-27,Remington,model_2,17
1814-09-28,Remington,model_2,23
1814-09-29,Remington,model_2,27
1814-09-30,Remington,model_2,31
1814-10-01,Remington,model_2,24
1814-10-02,Remington,model_2,26
1814-10-03,Remington,model_2,23
1814-10-04,Remington,model_2,16
1814-10-05,Remington,model_2,19
1814-10-06,Remington,model_2,14
1814-10-07,Remington,model_2,1
1814-10-08,Remington,model_2,9
1814-10-09,Remington,model_2,13
1814-10-10,Remington,model_2,26
1814-10-11,Remington,model_2,35
1814-10-12,Remington,model_2,36
1814-10-13,Remington,model_2,62
1814-10-14,Remington,model_2,59
1814-10-15,Remington,model_2,58
1814-10-16,Remington,model_2,50
1814-10-17,Remington,model_2,51
1814-10-18,Remington,model_2,50
1814-10-19,Remington,model_2,62
1814-10-20,Remington,model_2,58
1814-10-21,Remington,model_2,67
1814-10-22,Remington,model_2,70
1814-10-23,Remington,model_2,68
1814-10-24,Remington,model_2,67
1814-10-25,Remington,model_2,78
1814-10-26,Remington,model_2,95
1814-10-27,Remington,model_2,93
1814-10-28,Remington,model_2,92
1814-10-29,Remington,model_2,107
1814-10-30,Remington,model_2,100
1814-10-31,Remington,model_2,100
1814-11-01,Remington,model_2,88
1814-11-02,Remington,model_2,100
1814-11-03,Remington,model_2,97
1814-11-04,Remington,model_2,72
1814-11-05,Remington,model_2,57
1814-11-06,Remington,model_2,79
1814-11-07,Remington,model_2,81
1814-11-08,Remington,model_2,91
1814-11-09,Remington,model_2,70
1814-11-10,Remington,model_2,75
1814-11-11,Remington,model_2,86
1814-11-12,Remington,model_2,82
1814-11-13,Remington,model_2,91
1814-11-14,Remington,model_2,117
1814-11-15,Remington,model_2,121
1814-11-16,Remington,model_2,107
1814-11-17,Remington,model_2,120
1814-11-18,Remington,model_2,130
1814-11-19,Remington,model_2,123
1814-11-20,Remington,model_2,117
1814-11-21,Remington,model_2,124
1814-11-22,Remington,model_2,123
1814-11-23,Remington,model_2,135
1814-11-24,Remington,model_2,140
1814-11-25,Remington,model_2,148
1814-11-26,Remington,model_2,146
1814-11-27,Remington,model_2,143
1814-11-28,Remington,model_2,144
1814-11-29,Remington,model_2,163
1814-11-30,Remington,model_2,168
1814-12-01,Remington,model_2,166
1814-12-02,Remington,model_2,152
1814-12-03,Remington,model_2,154
1814-12-04,Remington,model_2,149
1814-12-05,Remington,model_2,148
1814-12-06,Remington,model_2,140
1814-12-07,Remington,model_2,123
1814-12-08,Remington,model_2,136
1814-12-09,Remington,model_2,132
1814-12-10,Remington,model_2,125
1814-12-11,Remington,model_2,116
1814-12-12,Remington,model_2,103
1814-12-13,Remington,model_2,103
1814-12-14,Remington,model_2,99
1814-12-15,Remington,model_2,101
1814-12-16,Remington,model_2,105
1814-12-17,Remington,model_2,110
1814-12-18,Remington,model_2,124
1814-12-19,Remington,model_2,135
1814-12-20,Remington,model_2,133
1814-12-21,Remington,model_2,146
1814-12-22,Remington,model_2,144
1814-12-23,Remington,model_2,135
1814-12-24,Remington,model_2,134
1814-12-25,Remington,model_2,126
1814-12-26,Remington,model_2,138
1814-12-27,Remington,model_2,128
1814-12-28,Remington,model_2,116
1814-12-29,Remington,model_2,124
1814-12-30,Remington,model_2,122
1814-12-31,Remington,model_2,114
1815-01-01,Remington,model_2,128
1815-01-02,Remington,model_2,133
1815-01-03,Remington,model_2,139
1815-01-04,Remington,model_2,138
1815-01-05,Remington,model_2,133
1815-01-06,Remington,model_2,135
1815-01-07,Remington,model_2,131
1815-01-08,Remington,model_2,117
1815-01-09,Remington,model_2,121
1815-01-10,Remington,model_2,116
1815-01-11,Remington,model_2,120
1815-01-12,Remington,model_2,120
1815-01-13,Remington,model_2,129
1815-01-14,Remington,model_2,129
1815-01-15,Remington,model_2,112
1815-01-16,Remington,model_2,125
1815-01-17,Remington,model_2,120
